"Date","SKU","Product","Country","Region","Actuals"
2016-09-01,100018,"Product K","AU","OC",10646
2015-11-01,100018,"Product K","AU","OC",12651
2018-07-01,100018,"Product K","AU","OC",3528
2017-01-01,100018,"Product K","AU","OC",4701
2018-08-01,100018,"Product K","AU","OC",3346
2018-06-01,100018,"Product K","AU","OC",3914
2018-03-01,100018,"Product K","AU","OC",4183
2017-10-01,100018,"Product K","AU","OC",5339
2017-06-01,100018,"Product K","AU","OC",5632
2017-04-01,100018,"Product K","AU","OC",5685
2016-06-01,100018,"Product K","AU","OC",13197
2016-03-01,100018,"Product K","AU","OC",9035
2018-10-01,100018,"Product K","AU","OC",2580
2018-01-01,100018,"Product K","AU","OC",4556
2017-07-01,100018,"Product K","AU","OC",5504
2017-02-01,100018,"Product K","AU","OC",9388
2017-12-01,100018,"Product K","AU","OC",5463
2017-08-01,100018,"Product K","AU","OC",5480
2017-05-01,100018,"Product K","AU","OC",10751
2017-03-01,100018,"Product K","AU","OC",9007
2016-05-01,100018,"Product K","AU","OC",4797
2017-11-01,100018,"Product K","AU","OC",5183
2016-12-01,100018,"Product K","AU","OC",6762
2016-01-01,100018,"Product K","AU","OC",9886
2018-09-01,100018,"Product K","AU","OC",4066
2018-05-01,100018,"Product K","AU","OC",0
2017-09-01,100018,"Product K","AU","OC",6135
2016-10-01,100018,"Product K","AU","OC",8059
2016-04-01,100018,"Product K","AU","OC",11237
2016-02-01,100018,"Product K","AU","OC",25172
2018-02-01,100018,"Product K","AU","OC",4757
2016-11-01,100018,"Product K","AU","OC",11590
2016-08-01,100018,"Product K","AU","OC",11168
2016-07-01,100018,"Product K","AU","OC",8613
2015-12-01,100018,"Product K","AU","OC",15872
2016-02-01,100004,"Product D","BE","EU",7725
2016-12-01,100004,"Product D","BE","EU",6702
2018-08-01,100004,"Product D","BE","EU",3259
2016-03-01,100004,"Product D","BE","EU",6693
2016-07-01,100004,"Product D","BE","EU",6516
2016-08-01,100004,"Product D","BE","EU",6191
2016-10-01,100004,"Product D","BE","EU",8572
2017-07-01,100004,"Product D","BE","EU",3267
2017-03-01,100004,"Product D","BE","EU",5536
2017-11-01,100004,"Product D","BE","EU",4198
2017-12-01,100004,"Product D","BE","EU",4808
2018-10-01,100004,"Product D","BE","EU",3768
2018-04-01,100004,"Product D","BE","EU",4669
2017-05-01,100004,"Product D","BE","EU",3428
2016-11-01,100004,"Product D","BE","EU",6079
2018-01-01,100004,"Product D","BE","EU",4335
2015-12-01,100004,"Product D","BE","EU",7802
2015-11-01,100004,"Product D","BE","EU",7128
2016-06-01,100004,"Product D","BE","EU",7211
2017-09-01,100004,"Product D","BE","EU",4838
2018-03-01,100004,"Product D","BE","EU",2805
2017-08-01,100004,"Product D","BE","EU",4568
2017-01-01,100004,"Product D","BE","EU",6315
2018-06-01,100004,"Product D","BE","EU",4170
2016-09-01,100004,"Product D","BE","EU",6702
2016-05-01,100004,"Product D","BE","EU",6798
2017-06-01,100004,"Product D","BE","EU",3922
2017-02-01,100004,"Product D","BE","EU",5938
2016-04-01,100004,"Product D","BE","EU",7111
2016-01-01,100004,"Product D","BE","EU",7601
2017-04-01,100004,"Product D","BE","EU",4954
2018-09-01,100004,"Product D","BE","EU",4025
2018-05-01,100004,"Product D","BE","EU",4202
2018-02-01,100004,"Product D","BE","EU",4391
2017-10-01,100004,"Product D","BE","EU",4958
2018-07-01,100004,"Product D","BE","EU",4680
2015-12-01,100019,"Product E","BE","EU",17
2016-03-01,100019,"Product E","BE","EU",17
2017-08-01,100019,"Product E","BE","EU",40
2018-01-01,100019,"Product E","BE","EU",62
2018-07-01,100019,"Product E","BE","EU",17
2016-05-01,100019,"Product E","BE","EU",25
2016-09-01,100019,"Product E","BE","EU",29
2017-07-01,100019,"Product E","BE","EU",25
2017-06-01,100019,"Product E","BE","EU",25
2017-05-01,100019,"Product E","BE","EU",36
2016-12-01,100019,"Product E","BE","EU",44
2016-11-01,100019,"Product E","BE","EU",44
2017-12-01,100019,"Product E","BE","EU",4
2017-10-01,100019,"Product E","BE","EU",40
2018-09-01,100019,"Product E","BE","EU",53
2018-06-01,100019,"Product E","BE","EU",57
2018-08-01,100019,"Product E","BE","EU",77
2017-04-01,100019,"Product E","BE","EU",17
2018-03-01,100019,"Product E","BE","EU",29
2017-11-01,100019,"Product E","BE","EU",25
2016-02-01,100019,"Product E","BE","EU",8
2016-01-01,100019,"Product E","BE","EU",0
2015-11-01,100019,"Product E","BE","EU",0
2016-04-01,100019,"Product E","BE","EU",29
2016-10-01,100019,"Product E","BE","EU",8
2017-01-01,100019,"Product E","BE","EU",17
2018-10-01,100019,"Product E","BE","EU",57
2018-04-01,100019,"Product E","BE","EU",40
2016-06-01,100019,"Product E","BE","EU",21
2016-08-01,100019,"Product E","BE","EU",21
2016-07-01,100019,"Product E","BE","EU",36
2017-09-01,100019,"Product E","BE","EU",8
2017-02-01,100019,"Product E","BE","EU",62
2018-05-01,100019,"Product E","BE","EU",36
2018-02-01,100019,"Product E","BE","EU",57
2017-03-01,100019,"Product E","BE","EU",40
2016-03-01,100020,"Product I","BE","EU",836
2016-07-01,100020,"Product I","BE","EU",1373
2016-04-01,100020,"Product I","BE","EU",915
2017-04-01,100020,"Product I","BE","EU",973
2018-03-01,100020,"Product I","BE","EU",977
2017-11-01,100020,"Product I","BE","EU",915
2017-10-01,100020,"Product I","BE","EU",1468
2018-01-01,100020,"Product I","BE","EU",960
2016-02-01,100020,"Product I","BE","EU",1410
2017-06-01,100020,"Product I","BE","EU",562
2018-07-01,100020,"Product I","BE","EU",1491
2018-10-01,100020,"Product I","BE","EU",1249
2015-12-01,100020,"Product I","BE","EU",1134
2016-09-01,100020,"Product I","BE","EU",1221
2018-09-01,100020,"Product I","BE","EU",781
2016-01-01,100020,"Product I","BE","EU",736
2017-07-01,100020,"Product I","BE","EU",1093
2016-11-01,100020,"Product I","BE","EU",941
2017-12-01,100020,"Product I","BE","EU",1129
2018-06-01,100020,"Product I","BE","EU",306
2018-05-01,100020,"Product I","BE","EU",1290
2016-10-01,100020,"Product I","BE","EU",1102
2017-01-01,100020,"Product I","BE","EU",1112
2016-12-01,100020,"Product I","BE","EU",864
2015-11-01,100020,"Product I","BE","EU",977
2016-08-01,100020,"Product I","BE","EU",1418
2017-05-01,100020,"Product I","BE","EU",1459
2017-02-01,100020,"Product I","BE","EU",787
2017-03-01,100020,"Product I","BE","EU",787
2018-02-01,100020,"Product I","BE","EU",1025
2016-06-01,100020,"Product I","BE","EU",1386
2016-05-01,100020,"Product I","BE","EU",1262
2017-08-01,100020,"Product I","BE","EU",1373
2017-09-01,100020,"Product I","BE","EU",776
2018-08-01,100020,"Product I","BE","EU",1423
2018-04-01,100020,"Product I","BE","EU",1065
2016-03-01,100021,"Product K","BE","EU",5628
2016-02-01,100021,"Product K","BE","EU",5613
2017-07-01,100021,"Product K","BE","EU",868
2017-06-01,100021,"Product K","BE","EU",1414
2017-05-01,100021,"Product K","BE","EU",1106
2017-02-01,100021,"Product K","BE","EU",1724
2017-12-01,100021,"Product K","BE","EU",1664
2016-07-01,100021,"Product K","BE","EU",4834
2017-09-01,100021,"Product K","BE","EU",969
2016-11-01,100021,"Product K","BE","EU",2737
2015-11-01,100021,"Product K","BE","EU",5046
2016-01-01,100021,"Product K","BE","EU",4926
2016-06-01,100021,"Product K","BE","EU",5163
2017-01-01,100021,"Product K","BE","EU",2187
2018-04-01,100021,"Product K","BE","EU",1831
2017-03-01,100021,"Product K","BE","EU",1812
2016-12-01,100021,"Product K","BE","EU",3524
2018-03-01,100021,"Product K","BE","EU",1309
2017-11-01,100021,"Product K","BE","EU",410
2017-04-01,100021,"Product K","BE","EU",965
2018-07-01,100021,"Product K","BE","EU",2105
2018-08-01,100021,"Product K","BE","EU",2013
2018-10-01,100021,"Product K","BE","EU",1262
2016-09-01,100021,"Product K","BE","EU",4853
2017-08-01,100021,"Product K","BE","EU",1840
2018-09-01,100021,"Product K","BE","EU",1555
2018-05-01,100021,"Product K","BE","EU",1570
2016-10-01,100021,"Product K","BE","EU",4431
2017-10-01,100021,"Product K","BE","EU",370
2016-04-01,100021,"Product K","BE","EU",5302
2018-01-01,100021,"Product K","BE","EU",1519
2018-02-01,100021,"Product K","BE","EU",1767
2015-12-01,100021,"Product K","BE","EU",5073
2016-05-01,100021,"Product K","BE","EU",4889
2016-08-01,100021,"Product K","BE","EU",4949
2018-06-01,100021,"Product K","BE","EU",2122
2016-05-01,100022,"Product M","BE","EU",0
2016-12-01,100022,"Product M","BE","EU",6021
2017-07-01,100022,"Product M","BE","EU",9396
2018-02-01,100022,"Product M","BE","EU",10229
2016-02-01,100022,"Product M","BE","EU",0
2016-11-01,100022,"Product M","BE","EU",4757
2016-04-01,100022,"Product M","BE","EU",0
2017-04-01,100022,"Product M","BE","EU",8159
2018-03-01,100022,"Product M","BE","EU",9062
2018-10-01,100022,"Product M","BE","EU",13024
2018-08-01,100022,"Product M","BE","EU",7014
2018-06-01,100022,"Product M","BE","EU",10980
2017-08-01,100022,"Product M","BE","EU",8910
2017-06-01,100022,"Product M","BE","EU",9482
2017-11-01,100022,"Product M","BE","EU",9011
2017-10-01,100022,"Product M","BE","EU",7449
2018-04-01,100022,"Product M","BE","EU",8705
2017-05-01,100022,"Product M","BE","EU",6749
2017-02-01,100022,"Product M","BE","EU",7231
2018-07-01,100022,"Product M","BE","EU",3419
2018-05-01,100022,"Product M","BE","EU",9822
2016-03-01,100022,"Product M","BE","EU",0
2016-07-01,100022,"Product M","BE","EU",190
2016-10-01,100022,"Product M","BE","EU",1707
2017-01-01,100022,"Product M","BE","EU",6565
2017-03-01,100022,"Product M","BE","EU",7778
2018-01-01,100022,"Product M","BE","EU",10526
2016-06-01,100022,"Product M","BE","EU",0
2016-09-01,100022,"Product M","BE","EU",310
2016-08-01,100022,"Product M","BE","EU",1061
2017-09-01,100022,"Product M","BE","EU",7524
2018-09-01,100022,"Product M","BE","EU",8136
2017-12-01,100022,"Product M","BE","EU",9717
2016-09-01,100022,"Product M","BE","EU",2715
2018-04-01,100022,"Product M","BE","EU",1940
2017-02-01,100022,"Product M","BE","EU",29
2018-01-01,100022,"Product M","BE","EU",222
2018-07-01,100022,"Product M","BE","EU",7637
2017-08-01,100022,"Product M","BE","EU",8
2017-10-01,100022,"Product M","BE","EU",2041
2018-10-01,100022,"Product M","BE","EU",4
2016-08-01,100022,"Product M","BE","EU",686
2016-10-01,100022,"Product M","BE","EU",2454
2017-06-01,100022,"Product M","BE","EU",254
2018-06-01,100022,"Product M","BE","EU",85
2018-03-01,100022,"Product M","BE","EU",1001
2018-02-01,100022,"Product M","BE","EU",141
2017-12-01,100022,"Product M","BE","EU",286
2017-07-01,100022,"Product M","BE","EU",117
2017-01-01,100022,"Product M","BE","EU",246
2016-12-01,100022,"Product M","BE","EU",141
2017-05-01,100022,"Product M","BE","EU",896
2018-05-01,100022,"Product M","BE","EU",181
2018-08-01,100022,"Product M","BE","EU",3620
2017-09-01,100022,"Product M","BE","EU",361
2016-11-01,100022,"Product M","BE","EU",502
2017-03-01,100022,"Product M","BE","EU",498
2017-11-01,100022,"Product M","BE","EU",365
2017-04-01,100022,"Product M","BE","EU",121
2018-09-01,100022,"Product M","BE","EU",1712
2016-06-01,100023,"Product K","CA","N.A",0
2016-04-01,100023,"Product K","CA","N.A",0
2016-03-01,100023,"Product K","CA","N.A",0
2018-09-01,100023,"Product K","CA","N.A",0
2016-10-01,100023,"Product K","CA","N.A",0
2018-10-01,100023,"Product K","CA","N.A",0
2018-01-01,100023,"Product K","CA","N.A",0
2016-08-01,100023,"Product K","CA","N.A",0
2016-05-01,100023,"Product K","CA","N.A",0
2017-02-01,100023,"Product K","CA","N.A",0
2017-01-01,100023,"Product K","CA","N.A",0
2016-11-01,100023,"Product K","CA","N.A",0
2016-09-01,100023,"Product K","CA","N.A",0
2016-12-01,100023,"Product K","CA","N.A",0
2016-07-01,100023,"Product K","CA","N.A",0
2017-02-01,100024,"Product H","CA","N.A",4954
2017-03-01,100024,"Product H","CA","N.A",5292
2018-01-01,100024,"Product H","CA","N.A",1423
2018-08-01,100024,"Product H","CA","N.A",1555
2016-04-01,100024,"Product H","CA","N.A",7757
2016-03-01,100024,"Product H","CA","N.A",9328
2018-02-01,100024,"Product H","CA","N.A",1286
2017-05-01,100024,"Product H","CA","N.A",4532
2017-04-01,100024,"Product H","CA","N.A",3704
2018-03-01,100024,"Product H","CA","N.A",1587
2016-05-01,100024,"Product H","CA","N.A",8132
2017-09-01,100024,"Product H","CA","N.A",1964
2018-06-01,100024,"Product H","CA","N.A",1679
2016-02-01,100024,"Product H","CA","N.A",12739
2015-12-01,100024,"Product H","CA","N.A",12638
2015-11-01,100024,"Product H","CA","N.A",16086
2017-12-01,100024,"Product H","CA","N.A",1889
2017-06-01,100024,"Product H","CA","N.A",2961
2018-05-01,100024,"Product H","CA","N.A",2073
2018-07-01,100024,"Product H","CA","N.A",1647
2016-11-01,100024,"Product H","CA","N.A",9428
2017-11-01,100024,"Product H","CA","N.A",1587
2017-08-01,100024,"Product H","CA","N.A",2238
2017-07-01,100024,"Product H","CA","N.A",2651
2018-04-01,100024,"Product H","CA","N.A",1656
2016-06-01,100024,"Product H","CA","N.A",8673
2017-01-01,100024,"Product H","CA","N.A",5328
2017-10-01,100024,"Product H","CA","N.A",1474
2018-10-01,100024,"Product H","CA","N.A",1611
2016-10-01,100024,"Product H","CA","N.A",9854
2016-09-01,100024,"Product H","CA","N.A",5846
2016-07-01,100024,"Product H","CA","N.A",6529
2016-01-01,100024,"Product H","CA","N.A",9276
2018-09-01,100024,"Product H","CA","N.A",1217
2016-08-01,100024,"Product H","CA","N.A",7006
2016-12-01,100024,"Product H","CA","N.A",5773
2018-10-01,100025,"Product I","CA","N.A",0
2017-08-01,100025,"Product I","CA","N.A",9159
2017-06-01,100025,"Product I","CA","N.A",9180
2016-10-01,100025,"Product I","CA","N.A",0
2018-06-01,100025,"Product I","CA","N.A",18532
2016-12-01,100025,"Product I","CA","N.A",0
2018-09-01,100025,"Product I","CA","N.A",0
2018-07-01,100025,"Product I","CA","N.A",0
2017-03-01,100025,"Product I","CA","N.A",0
2016-11-01,100025,"Product I","CA","N.A",9159
2016-08-01,100025,"Product I","CA","N.A",0
2018-03-01,100025,"Product I","CA","N.A",9159
2017-09-01,100025,"Product I","CA","N.A",0
2017-05-01,100025,"Product I","CA","N.A",0
2016-09-01,100025,"Product I","CA","N.A",0
2016-05-01,100025,"Product I","CA","N.A",18491
2016-04-01,100025,"Product I","CA","N.A",9159
2017-12-01,100025,"Product I","CA","N.A",0
2017-11-01,100025,"Product I","CA","N.A",0
2017-10-01,100025,"Product I","CA","N.A",0
2017-07-01,100025,"Product I","CA","N.A",0
2016-03-01,100025,"Product I","CA","N.A",0
2016-01-01,100025,"Product I","CA","N.A",0
2018-08-01,100025,"Product I","CA","N.A",0
2018-02-01,100025,"Product I","CA","N.A",8243
2018-04-01,100025,"Product I","CA","N.A",0
2018-01-01,100025,"Product I","CA","N.A",0
2017-04-01,100025,"Product I","CA","N.A",4564
2017-02-01,100025,"Product I","CA","N.A",9159
2016-07-01,100025,"Product I","CA","N.A",0
2016-02-01,100025,"Product I","CA","N.A",9159
2018-05-01,100025,"Product I","CA","N.A",0
2017-01-01,100025,"Product I","CA","N.A",0
2016-06-01,100025,"Product I","CA","N.A",0
2018-10-01,100026,"Product N","CH","EU",2773
2017-11-01,100026,"Product N","CH","EU",2274
2017-10-01,100026,"Product N","CH","EU",3869
2017-09-01,100026,"Product N","CH","EU",2852
2017-08-01,100026,"Product N","CH","EU",2471
2017-07-01,100026,"Product N","CH","EU",1309
2018-09-01,100026,"Product N","CH","EU",3103
2018-08-01,100026,"Product N","CH","EU",3896
2017-12-01,100026,"Product N","CH","EU",3291
2017-06-01,100026,"Product N","CH","EU",2719
2018-06-01,100026,"Product N","CH","EU",4006
2018-02-01,100026,"Product N","CH","EU",2326
2018-07-01,100026,"Product N","CH","EU",2458
2018-04-01,100026,"Product N","CH","EU",3145
2018-03-01,100026,"Product N","CH","EU",2981
2017-05-01,100026,"Product N","CH","EU",3507
2018-05-01,100026,"Product N","CH","EU",2580
2018-01-01,100026,"Product N","CH","EU",3892
2017-09-01,100027,"Product A","CH","EU",7549
2017-07-01,100027,"Product A","CH","EU",6766
2015-12-01,100027,"Product A","CH","EU",8219
2018-08-01,100027,"Product A","CH","EU",2966
2018-07-01,100027,"Product A","CH","EU",2687
2018-06-01,100027,"Product A","CH","EU",3804
2017-08-01,100027,"Product A","CH","EU",6790
2017-01-01,100027,"Product A","CH","EU",6777
2016-08-01,100027,"Product A","CH","EU",7074
2018-05-01,100027,"Product A","CH","EU",3965
2017-04-01,100027,"Product A","CH","EU",5906
2016-05-01,100027,"Product A","CH","EU",5754
2016-03-01,100027,"Product A","CH","EU",6597
2015-11-01,100027,"Product A","CH","EU",7586
2018-09-01,100027,"Product A","CH","EU",2416
2018-04-01,100027,"Product A","CH","EU",4468
2016-07-01,100027,"Product A","CH","EU",7858
2017-12-01,100027,"Product A","CH","EU",5557
2017-05-01,100027,"Product A","CH","EU",7014
2017-03-01,100027,"Product A","CH","EU",9574
2016-11-01,100027,"Product A","CH","EU",8365
2016-09-01,100027,"Product A","CH","EU",8324
2016-01-01,100027,"Product A","CH","EU",6601
2018-02-01,100027,"Product A","CH","EU",3667
2016-12-01,100027,"Product A","CH","EU",8480
2016-02-01,100027,"Product A","CH","EU",6379
2018-03-01,100027,"Product A","CH","EU",4399
2018-01-01,100027,"Product A","CH","EU",4579
2017-10-01,100027,"Product A","CH","EU",5339
2017-06-01,100027,"Product A","CH","EU",9268
2016-10-01,100027,"Product A","CH","EU",6927
2016-04-01,100027,"Product A","CH","EU",9565
2018-10-01,100027,"Product A","CH","EU",2880
2017-11-01,100027,"Product A","CH","EU",6809
2017-02-01,100027,"Product A","CH","EU",6597
2016-06-01,100027,"Product A","CH","EU",7629
2017-12-01,100028,"Product D","CH","EU",4857
2017-07-01,100028,"Product D","CH","EU",4981
2016-09-01,100028,"Product D","CH","EU",8814
2015-12-01,100028,"Product D","CH","EU",11864
2018-03-01,100028,"Product D","CH","EU",4752
2017-05-01,100028,"Product D","CH","EU",5086
2017-04-01,100028,"Product D","CH","EU",4468
2016-11-01,100028,"Product D","CH","EU",7733
2018-08-01,100028,"Product D","CH","EU",3809
2018-02-01,100028,"Product D","CH","EU",3556
2017-11-01,100028,"Product D","CH","EU",6268
2016-06-01,100028,"Product D","CH","EU",7216
2018-05-01,100028,"Product D","CH","EU",3978
2017-06-01,100028,"Product D","CH","EU",8003
2017-02-01,100028,"Product D","CH","EU",5009
2016-12-01,100028,"Product D","CH","EU",9610
2016-10-01,100028,"Product D","CH","EU",6497
2016-05-01,100028,"Product D","CH","EU",7070
2018-10-01,100028,"Product D","CH","EU",3460
2017-03-01,100028,"Product D","CH","EU",7156
2016-07-01,100028,"Product D","CH","EU",8472
2016-04-01,100028,"Product D","CH","EU",9775
2016-02-01,100028,"Product D","CH","EU",6890
2016-01-01,100028,"Product D","CH","EU",5471
2018-01-01,100028,"Product D","CH","EU",3391
2017-09-01,100028,"Product D","CH","EU",5407
2016-08-01,100028,"Product D","CH","EU",6492
2018-06-01,100028,"Product D","CH","EU",5163
2017-08-01,100028,"Product D","CH","EU",5947
2016-03-01,100028,"Product D","CH","EU",7577
2018-09-01,100028,"Product D","CH","EU",2889
2018-07-01,100028,"Product D","CH","EU",3227
2018-04-01,100028,"Product D","CH","EU",4605
2017-10-01,100028,"Product D","CH","EU",5504
2017-01-01,100028,"Product D","CH","EU",4684
2015-11-01,100028,"Product D","CH","EU",8855
2018-06-01,100029,"Product H","CH","EU",0
2017-03-01,100029,"Product H","CH","EU",0
2017-11-01,100029,"Product H","CH","EU",0
2017-10-01,100030,"Product O","CH","EU",6034
2017-04-01,100030,"Product O","CH","EU",6086
2017-03-01,100030,"Product O","CH","EU",7256
2016-09-01,100030,"Product O","CH","EU",8489
2016-05-01,100030,"Product O","CH","EU",6717
2018-09-01,100030,"Product O","CH","EU",2458
2017-05-01,100030,"Product O","CH","EU",6323
2017-01-01,100030,"Product O","CH","EU",5296
2016-11-01,100030,"Product O","CH","EU",8365
2016-02-01,100030,"Product O","CH","EU",5371
2018-08-01,100030,"Product O","CH","EU",3205
2015-12-01,100030,"Product O","CH","EU",7560
2018-05-01,100030,"Product O","CH","EU",6315
2016-07-01,100030,"Product O","CH","EU",7280
2016-04-01,100030,"Product O","CH","EU",7710
2018-07-01,100030,"Product O","CH","EU",3259
2018-03-01,100030,"Product O","CH","EU",6616
2017-11-01,100030,"Product O","CH","EU",7348
2017-08-01,100030,"Product O","CH","EU",6400
2017-06-01,100030,"Product O","CH","EU",9047
2016-12-01,100030,"Product O","CH","EU",8420
2015-11-01,100030,"Product O","CH","EU",7231
2018-06-01,100030,"Product O","CH","EU",5127
2018-01-01,100030,"Product O","CH","EU",5420
2017-12-01,100030,"Product O","CH","EU",7721
2017-07-01,100030,"Product O","CH","EU",5910
2017-02-01,100030,"Product O","CH","EU",6186
2016-10-01,100030,"Product O","CH","EU",6608
2016-08-01,100030,"Product O","CH","EU",6195
2016-06-01,100030,"Product O","CH","EU",7742
2016-03-01,100030,"Product O","CH","EU",7156
2016-01-01,100030,"Product O","CH","EU",5649
2018-04-01,100030,"Product O","CH","EU",5897
2018-02-01,100030,"Product O","CH","EU",4556
2017-09-01,100030,"Product O","CH","EU",7143
2018-10-01,100030,"Product O","CH","EU",2351
2016-10-01,100005,"Product D","DE","EU",3053
2017-03-01,100005,"Product D","DE","EU",1761
2016-04-01,100005,"Product D","DE","EU",4258
2015-11-01,100005,"Product D","DE","EU",5041
2017-08-01,100005,"Product D","DE","EU",1491
2017-06-01,100005,"Product D","DE","EU",1309
2017-01-01,100005,"Product D","DE","EU",2054
2016-12-01,100005,"Product D","DE","EU",2037
2018-05-01,100005,"Product D","DE","EU",2110
2016-07-01,100005,"Product D","DE","EU",3789
2017-04-01,100005,"Product D","DE","EU",1341
2018-09-01,100005,"Product D","DE","EU",1981
2018-08-01,100005,"Product D","DE","EU",2788
2018-02-01,100005,"Product D","DE","EU",2407
2016-09-01,100005,"Product D","DE","EU",2893
2017-09-01,100005,"Product D","DE","EU",1346
2017-07-01,100005,"Product D","DE","EU",2480
2017-02-01,100005,"Product D","DE","EU",1981
2018-10-01,100005,"Product D","DE","EU",2508
2016-08-01,100005,"Product D","DE","EU",4110
2016-03-01,100005,"Product D","DE","EU",3411
2016-02-01,100005,"Product D","DE","EU",5371
2016-05-01,100005,"Product D","DE","EU",4468
2017-05-01,100005,"Product D","DE","EU",1735
2016-11-01,100005,"Product D","DE","EU",3845
2018-06-01,100005,"Product D","DE","EU",2090
2016-06-01,100005,"Product D","DE","EU",2777
2016-01-01,100005,"Product D","DE","EU",4376
